school,park,mrt,rob,publand,robbery,urban_proj,monitor,idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,output
0.0,0.3104412062,0.2791728823,0.3746017241,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.0,8,3,0.29480704425,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1853365502,0.06680677384,0.4298090243,1.659952519,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.00532178229631425,8,3,0.6819523483400001,0.0,12239.11069105691,23.705358943005024,True,1
0.1879900868,0.1480736552,0.4428914962,1.426649467,28233710.05,2,6236.82,1480,457.06,True,True,True,True,True,True,True,True,False,True,0.012328495674240061,8,3,0.2596517460666667,0.0013513513513513514,19076.831114864865,25.818144652153354,True,1
0.2243069366,0.1805450173,0.03175242844,0.7255534864,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0012858939627776753,8,3,0.21830219117,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.6736625156,0.4730967449,0.8630989732,3.248343805,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.2750761533659929,8,3,1.00492911685,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1423953986,0.1774193379,0.2659379895,0.6252510998,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.0067185768778346665,8,3,0.29287636300000003,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.05189095009,0.2233223627,0.1539106722,2.354477225,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.0017835799077013741,8,3,0.214561992495,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1629747019,0.4424812299,0.128339688,0.6910190585,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.009254991561520568,8,3,0.14675912396,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.1575635713,0.2597127121,0.04236775913,0.2212660726,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.0017337421899502954,8,3,0.091928808506,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.1919112663,0.1032646341,0.1355213251,0.07110267003,4852832.46,4,760.71,1869,368.2,True,True,True,True,True,True,True,True,True,True,0.0026857137403531028,8,3,0.0861394451,0.002140181915462814,2596.4860674157303,21.36763511942086,True,1
0.1078368018,0.08215536479,0.8496683577,3.005868644,9032463.69,0,2184.24,738,0.0,True,True,True,True,True,True,True,True,False,False,0.0075275278787791606,8,3,1.03966052429,0.0,12239.11069105691,23.705358943005024,True,1
0.1993713062,0.4072508404,1.381709727,1.157153212,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.11218672196192679,8,3,0.19883318736,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.138854793,0.2509945804,0.2694759421,0.5344681957,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.009391721775118076,8,3,0.32966265775000003,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1750386261,0.1149809626,0.4384253326,2.869686522,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.00882379634844344,8,3,0.14568898426,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.0,0.2737922639,0.1304769724,0.0,2253601.36,6,568.15,868,0.0,True,True,True,True,True,True,True,True,False,False,0.0,8,3,0.05775274804285714,0.0069124423963133645,2596.314930875576,20.970425567387014,True,1
0.4548848359,0.4297603001,0.8131454728,1.394663897,11254761.59,1,3157.87,1370,0.0,True,True,True,True,True,True,True,True,False,True,0.1589629823241685,8,3,0.8488953044,0.00072992700729927,8215.154445255474,24.29395487818688,True,1
0.101295643,0.07734515494,0.2278382636,0.7847445165,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.0017850506416159516,8,3,0.20323953077,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1383749096,0.1503343184,0.3666120046,2.096412699,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.007626445389221344,8,3,0.3276606163,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.1171831344,0.0700931872,0.005010397886,1.528766604,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,4.1154102406577046e-05,8,3,0.0480716798715,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.1900132391,0.1518904626,0.2205900233,0.8579193693,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,False,0.006366492512895425,8,3,0.28124686249999997,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.3084616329,0.2670831231,0.6654049932,0.4591365269,2253601.36,6,568.15,868,0.0,True,True,True,True,True,True,True,True,False,False,0.05481932134329202,8,3,0.17727853559999998,0.0069124423963133645,2596.314930875576,20.970425567387014,True,1
0.06843115576,0.2144628595,0.5032922768,1.303816477,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.007386287932792058,8,3,0.39309314603,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.0467765747,0.1546472692,0.771927576,2.011943896,15745617.73,1,3150.9,1350,943.56,True,True,True,True,True,True,True,True,False,False,0.005584023379023515,8,3,0.48667570995,0.0007407407407407407,11663.42054074074,24.271616094825184,True,1
0.1302593165,0.08776931953,0.6373725476,1.141551227,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.007286934742750078,8,3,0.2138502959075,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.06957331069,0.1973393809,0.3289429644,0.4806096884,2253601.36,6,568.15,868,0.0,True,True,True,True,True,True,True,True,False,False,0.004516240211968024,8,3,0.08512223656999998,0.0069124423963133645,2596.314930875576,20.970425567387014,True,1
0.1207389846,0.1707717935,0.9721339014,0.747577599,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.020044247070956315,8,3,0.12636446795,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.03380266359,0.01994407395,0.2199770288,0.5634718908,7146045.27,1,1136.14,1851,139.95,True,True,True,True,True,True,True,True,True,True,0.00014830033458708045,8,3,0.13686188317,0.0005402485143165856,3860.6403403565637,22.68600765500187,True,1
0.323853335,0.2265273006,0.4352952479,0.4619361244,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.03193396533378557,8,3,0.19713517670000003,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.2037857723,0.1568488111,0.5489219646,0.3432012474,28233710.05,2,6236.82,1480,457.06,True,True,True,True,True,True,True,True,False,True,0.017545498012402298,8,3,0.303185516,0.0013513513513513514,19076.831114864865,25.818144652153354,True,1
