id,school name,Address,Response_Address,lng,lat
1912,臺北市私立仁和幼兒園,臺北市大安區誠安里5鄰忠孝東路三段251巷9弄8號,臺北市大安區誠安里5鄰忠孝東路三段251巷9弄8號,121.542024,25.04323
1913,臺北市私立光目華德福幼兒園,臺北市大安區光信里15鄰延吉街241巷2弄11號1、2樓,臺北市大安區光信里15鄰延吉街241巷2弄11號,121.556037,25.035637
1914,新民學校財團法人臺北市私立新民國民小學附設臺北市私立幼兒園,臺北市大安區龍坡里22鄰辛亥路一段113號1樓,臺北市大安區龍坡里22鄰辛亥路一段113號,121.531863,25.022383
1915,財團法人臺北市私立蒙特梭利幼兒園,臺北市大安區民輝里14鄰新生南路1段103巷27號1樓、2樓,臺北市大安區民輝里14鄰新生南路一段103巷27號,121.535309,25.040806
1916,財團法人臺灣大學校園建設基金會附設臺北市私立幼兒園,臺北市大安區學府里17鄰基隆路四段144巷59弄12號1樓,臺北市大安區學府里17鄰基隆路四段148號,121.537434,25.012183
1917,財團法人臺北市私立金甌女子高級中學附設臺北市私立幼兒園,臺北市大安區光明里9鄰杭州南路二段1號1樓,臺北市大安區光明里9鄰杭州南路二段1號,121.524238,25.034929
1918,臺北市私立陽光寶貝幼兒園,臺北市大安區民炤里2鄰新生南路1段133巷9號1、2樓,臺北市大安區民炤里2鄰新生南路一段133巷9號,121.533812,25.037476
1919,臺北市私立格林菲爾幼兒園,臺北市大安區全安里16鄰安和路二段181巷2、4、6號1樓及4號2樓之1、2樓之2與189巷5號1樓,臺北市大安區全安里13鄰安和路二段181巷25號,121.551069,25.027432
1920,臺北市私立英羽幼兒園,臺北市大安區龍雲里5鄰復興南路二段111巷17弄7號1樓,臺北市大安區龍雲里5鄰復興南路二段111巷17弄7號,121.544693,25.029488
1921,臺北市私立上學趣蒙特梭利幼兒園,臺北市大安區誠安里5鄰忠孝東路3段251巷9弄 8、10號1樓,臺北市大安區誠安里5鄰忠孝東路三段251巷9弄9之1號,121.542029,25.043354
1922,臺北市私立丘山幼兒園,臺北市大安區民輝里16鄰忠孝東路三段10巷8號1樓,臺北市大安區民輝里16鄰忠孝東路三段10巷8號,121.533443,25.041702
1923,臺北市私立小天心幼兒園,臺北市大安區錦泰里11鄰潮州街57號1樓,臺北市大安區錦泰里11鄰潮州街57號,121.524156,25.029342
1924,臺北市私立滿兒圓幼兒園,臺北市大安區敦煌里19鄰仁愛路四段300巷20弄15號1樓,臺北市大安區敦煌里19鄰仁愛路四段300巷20弄15號,121.553503,25.036339
1925,臺北市私立上愛幼兒園,臺北市大安區大學里7鄰溫州街52巷14號1樓,臺北市大安區大學里7鄰溫州街52巷14號,121.532229,25.020925
1926,臺北市私立敦歆幼兒園,臺北市大安區昌隆里1鄰忠孝東路三段217巷2弄8號1樓,臺北市大安區昌隆里1鄰忠孝東路三段217巷2弄8號,121.540175,25.042241
1927,臺北市私立邦尼幼兒園,臺北市大安區龍坡里11鄰和平東路一段248巷18號1樓及雲和街111號1樓,臺北市大安區龍坡里11鄰和平東路一段248巷18號,121.532494,25.023388
1928,臺北市私立巧而園幼兒園,臺北市大安區法治里7鄰樂利路45巷6號第1、2層,臺北市大安區法治里7鄰樂利路45巷6號,121.551948,25.026664
1929,臺北市私立幼苗幼兒園,臺北市大安區敦煌里13鄰安和路一段127巷13號、15、19號1樓,臺北市大安區敦煌里13鄰安和路一段127巷13號,121.553141,25.034718
1930,臺北市私立何嘉仁延吉幼兒園,臺北市大安區光信里27鄰延吉街250號2樓,臺北市大安區光信里27鄰延吉街250號,121.556055,25.034863
1931,臺北市私立磊心信義幼兒園,臺北市大安區德安里4鄰四維路76巷17號1樓,臺北市大安區德安里4鄰四維路76巷17號,121.546409,25.034417
1932,臺北市私立信宜幼兒園,臺北市大安區敦安里9鄰安和路一段102巷17號1樓,臺北市大安區敦安里9鄰安和路一段102巷17號,121.550909,25.034369
1933,臺北市私立熱帶魚幼兒園,臺北市大安區建倫里3鄰忠孝東路四段170巷24號1樓,臺北市大安區建倫里3鄰忠孝東路四段170巷24號,121.550663,25.039553
1934,臺北市私立伊帝馬幼兒園,臺北市大安區永康里6鄰金山南路二段13巷17號1樓,臺北市大安區永康里6鄰金山南路二段13巷17號,121.528313,25.033397
1935,臺北市私立仁愛幼兒園,臺北市大安區和安里11鄰信義路三段147巷15弄27號1樓,臺北市大安區和安里11鄰信義路三段147巷15弄27號,121.543111,25.035139
1936,臺北市私立蔚景幼兒園,臺北市大安區仁慈里5鄰復興南路1段313巷6號1，2樓,臺北市大安區仁慈里5鄰復興南路一段313巷6號,121.544571,25.034261
1937,臺北市私立經緯幼兒園,臺北市大安區龍陣里11鄰復興南路二段160巷16號1樓,臺北市大安區龍陣里11鄰復興南路二段160巷16號,121.542329,25.027791
1938,臺北市私立菁英幼兒園,臺北市大安區民輝里3鄰新生南路一段119巷15號1樓,臺北市大安區民輝里3鄰新生南路一段119巷15號,121.534512,25.039342
1939,臺北市私立梓園幼兒園,臺北市大安區福住里4鄰信義路二段228巷9號1樓,臺北市大安區福住里4鄰信義路二段228巷9號,121.531882,25.032924
1940,臺北市私立親親幼兒園,臺北市大安區華聲里15鄰延吉街109號2樓,臺北市大安區華聲里15鄰延吉街109號,121.554165,25.043099
1941,臺北市私立貓熊幼兒園,臺北市大安區龍圖里6鄰建國南路二段79巷33號1樓及69巷26號1樓、2樓、2樓之1及28號2樓,臺北市大安區龍圖里6鄰建國南路二段79巷33號,121.539208,25.03093
1942,臺北市私立童年空間幼兒園,臺北市大安區敦煌里4鄰信義路四段265巷20弄18號1樓,臺北市大安區敦煌里4鄰信義路四段265巷20弄18號,121.554312,25.034983
1943,臺北市私立童馨幼兒園,臺北市大安區黎元里1鄰樂業街182號2樓及184號2樓,臺北市大安區黎元里1鄰樂業街182號,121.554035,25.0191
1944,臺北市私立蒙特梭利愛兒園幼兒園,臺北市大安區民炤里9鄰新生南路一段161巷4之9號1樓,臺北市大安區民炤里9鄰新生南路一段161巷4之9號,121.533731,25.034551
1945,臺北市私立嘟嘟幼兒園,臺北市大安區華聲里1鄰光復南路96巷2之1號1樓及98之6號1樓,臺北市大安區華聲里1鄰光復南路96巷2之1號,121.557291,25.044045
1946,臺北市私立爾雅幼兒園,臺北市大安區龍雲里14鄰大安路二段160巷20號1樓,臺北市大安區龍雲里14鄰大安路二段160巷20號,121.545347,25.028721
1947,臺北市私立巧琪幼兒園,臺北市大安區光信里29鄰信義路四段265巷31弄26號1樓,臺北市大安區光信里29鄰信義路四段265巷31弄26號,121.556012,25.033957
1948,有限責任臺北市立金華國民中學員生消費合作社附設臺北市私立員工子女幼兒園,臺北市大安區福住里1鄰新生南路二段32號1樓(南新樓1樓),臺北市大安區福住里1鄰新生南路二段32號,121.533123,25.0312
1949,臺北市私立長青幼兒園,臺北市大安區虎嘯里12鄰基隆路二段232號2樓,臺北市大安區虎嘯里12鄰基隆路二段232號,121.551078,25.023284
1950,臺北市私立禾心蒙特梭利幼兒園,臺北市大安區敦煌里11鄰安和路一段135巷16號1樓,臺北市大安區敦煌里11鄰安和路一段135巷16號,121.553546,25.034175
1951,臺北市私立享銘幼兒園,臺北市大安區民炤里14鄰信義路三段31巷11號1樓,臺北市大安區民炤里14鄰信義路三段31巷11號,121.534791,25.035444
1952,臺北市私立奇幻幼兒園,臺北市大安區昌隆里8鄰忠孝東路三段217巷1弄7號1樓,臺北市大安區昌隆里8鄰忠孝東路三段217巷1弄7號,121.539295,25.042255
1953,臺北市私立吉事達康博喜幼兒園,臺北市大安區虎嘯里6鄰臥龍街43巷5號1樓及7號1樓,臺北市大安區虎嘯里6鄰臥龍街43巷5號,121.547297,25.02259
1954,臺北市私立卡朵蒙特梭利幼兒園,臺北市大安區群賢里17鄰四維路192巷12號1樓,臺北市大安區群賢里17鄰四維路192巷12號,121.547184,25.027221
1955,臺北市私立勁寶兒幼兒園,臺北市大安區誠安里17鄰復興南路一段92之8號1樓及76號2樓之3,臺北市大安區誠安里17鄰復興南路一段92之8號,121.543285,25.04389
1956,臺北市正義非營利幼兒園（委託社團法人中華婦幼發展協會辦理）,臺北市大安區義村里15鄰忠孝東路三段216巷4弄41號1樓及2樓,臺北市大安區義村里15鄰忠孝東路三段216巷4弄41號,121.538168,25.041193
1957,臺北市私立格登幼兒園,臺北市大安區民炤里1鄰仁愛路三段26之1號1樓、26之2號1樓及26號2樓之1,臺北市大安區民炤里1鄰仁愛路三段26之1號,121.53579,25.037648
1958,臺北市私立人安幼兒園,臺北市大安區住安里15鄰四維路154巷19號1樓,臺北市大安區住安里15鄰四維路154巷19號,121.547057,25.031075
1959,臺北市私立桔子蒙特梭利幼兒園,臺北市大安區民輝里6鄰仁愛路三段51巷8號1樓,臺北市大安區民輝里6鄰仁愛路三段51巷8號,121.535842,25.039767
1960,臺北市私立心藝術幼兒園,臺北市大安區永康里2鄰永康街14巷8號1樓,臺北市大安區永康里2鄰永康街14巷8號,121.529098,25.031241
1961,臺北市私立大瑪幼兒園,臺北市大安區群賢里4鄰和平東路二段265巷44號1樓,臺北市大安區群賢里4鄰和平東路二段265巷44號,121.543958,25.027173
1962,財團法人中華民國郵政職工福利委員會附設臺北市私立員工子女幼兒園,臺北市大安區錦泰里4鄰愛國東路210巷9號2樓,臺北市大安區錦泰里4鄰愛國東路210巷9號,121.524054,25.031351
1963,財團法人中國文化大學附設臺北市私立文化幼兒園,臺北市大安區龍生里16鄰瑞安街256巷18號及20號1樓,臺北市大安區龍生里16鄰瑞安街256巷18號,121.538805,25.027241
1964,臺北市私立大成幼兒園,臺北市大安區古莊里14鄰雲和街8號1樓,臺北市大安區古莊里14鄰雲和街8號,121.527694,25.023651
1965,臺北市私立三暉幼兒園,臺北市大安區錦華里18鄰和平東路一段91號2樓及2樓之1、2樓之2,臺北市大安區錦華里18鄰和平東路一段91號,121.525709,25.027013
1966,臺北市私立心聲幼兒園,臺北市大安區龍坡里5鄰新生南路三段22巷14號1樓,臺北市大安區龍坡里5鄰新生南路三段22巷14號,121.533562,25.024048
1967,臺北市私立華康幼兒園,臺北市大安區永康里1鄰金華街223之5號2樓及223之9號2樓,臺北市大安區永康里1鄰金華街223之5號,121.529304,25.029855
1968,臺北市辛亥非營利幼兒園（委託社團法人中華婦幼發展協會辦理）,臺北市大安區臥龍里5鄰辛亥路三段11號1樓及2樓,臺北市大安區臥龍里5鄰辛亥路三段11號,121.544047,25.021574
1969,臺北市私立新生寶貝幼兒園,臺北市大安區福住里4鄰信義路2段230號2樓,臺北市大安區福住里4鄰信義路二段230號,121.531895,25.033429
1970,臺北市私立磊心蒙特梭利幼兒園,臺北市大安區德安里4鄰信義路四段99巷30.32號1樓,臺北市大安區德安里4鄰信義路四段99巷36號,121.546935,25.034796
1971,臺北市私立真心蒙特梭利幼兒園,臺北市大安區敦安里11鄰安和路1段112巷20號1樓,臺北市大安區敦安里11鄰安和路一段112巷20號,121.550674,25.03383
1972,臺北市私立巧可麗國際幼兒園,臺北市大安區龍坡里21鄰泰順街45號2樓,臺北市大安區龍坡里21鄰泰順街45號,121.531296,25.022666
1973,臺北市私立上群蒙特梭利幼兒園,臺北市大安區義村里20鄰仁愛路3段123巷5號及3弄1號1樓,臺北市大安區義村里20鄰仁愛路三段123巷3弄1號,121.542199,25.038758
1974,臺北市私立家森幼兒園,臺北市大安區古莊里3鄰羅斯福路二段101巷19號1樓,臺北市大安區古莊里3鄰羅斯福路二段101巷19號,121.525603,25.024799
1975,臺北市私立安和寶貝幼兒園,臺北市大安區敦安里5鄰安和路一段78巷1、1之1號及1號共用部分,臺北市大安區敦安里7鄰安和路一段78巷11之1號,121.551148,25.035112
1976,臺北市私立長青蒙特梭利幼兒園,臺北市大安區虎嘯里12鄰基隆路二段232號3樓,臺北市大安區虎嘯里12鄰基隆路二段232號,121.551078,25.023284
1977,臺北市私立予心屋幼兒園,臺北市大安區光信里13鄰光復南路420巷19號1樓,臺北市大安區光信里13鄰光復南路420巷19號,121.55642,25.036397
1978,臺北市安東非營利幼兒園（委託社團法人台北市兒童托育協會辦理）,臺北市大安區龍陣里13鄰瑞安街75號2樓,臺北市大安區龍陣里13鄰瑞安街75號,121.54093,25.028117
1979,臺北市私立三愛幼兒園,臺北市大安區大學里6鄰溫州街48巷15號1樓,臺北市大安區大學里6鄰溫州街48巷15號,121.532348,25.021543
1980,臺北市私立亞瑟王皇家幼兒園,臺北市大安區錦華里1鄰潮州街108號2樓,臺北市大安區錦華里1鄰潮州街108號,121.525966,25.028859
1981,臺北市私立娃娃家蒙特梭利幼兒園,臺北市大安區仁慈里1鄰信義路四段61號1樓,臺北市大安區仁慈里1鄰信義路四段61號,121.54537,25.033776
1982,臺北市私立橘子樹幼兒園,臺北市大安區新龍里1鄰瑞安街208巷2號及4號1樓,臺北市大安區新龍里1鄰瑞安街208巷2號,121.540436,25.028053
1983,臺北市私立及愛菁英幼兒園,臺北市大安區古風里14鄰辛亥路一段79號2樓之1,臺北市大安區古風里14鄰辛亥路一段79號,121.530541,25.021287
1984,臺北市私立蔚思幼兒園,臺北市大安區全安里8鄰安和路二段217巷22、24、26號1、2樓,臺北市大安區全安里8鄰安和路二段217巷32號,121.551097,25.025825
1985,臺北市和平實驗國民小學附設幼兒園,臺北市大安區臥龍里1鄰敦南街76巷28號,臺北市大安區臥龍里1鄰敦南街76巷28號,121.546668,25.020724
1986,臺北市大安區龍安國民小學附設幼兒園,臺北市大安區龍門里10鄰新生南路三段33號1樓至3樓,臺北市大安區龍門里10鄰新生南路三段33號,121.534846,25.023952
1987,臺北市大安區大安國民小學附設幼兒園,臺北市大安區芳和里8鄰臥龍街129號1至2樓,臺北市大安區芳和里8鄰臥龍街129號,121.549646,25.019507
1988,臺北市大安區幸安國民小學附設幼兒園,臺北市大安區民炤里15鄰仁愛路三段22號,臺北市大安區民炤里15鄰仁愛路三段22號,121.534949,25.037661
1989,臺北市大安區建安國民小學附設幼兒園,臺北市大安區龍雲里17鄰大安路二段99號,臺北市大安區龍雲里17鄰大安路二段99號,121.54615,25.029387
1990,臺北市大安區仁愛國民小學附設幼兒園,臺北市大安區敦安里6鄰安和路一段60號1樓,臺北市大安區敦安里6鄰安和路一段60號,121.552386,25.035792
1991,臺北市大安區古亭國民小學附設幼兒園,臺北市大安區古風里5鄰羅斯福路三段201號,臺北市大安區古風里5鄰羅斯福路三段201號,121.528486,25.020671
1992,臺北市大安區銘傳國民小學附設幼兒園,臺北市大安區學府里17鄰羅斯褔路四段21號,臺北市大安區學府里17鄰羅斯福路四段21號,121.535225,25.01424
1993,臺北市大安區公館國民小學附設幼兒園,臺北市大安區學府里5鄰基隆路四段41巷68弄2號1樓至2樓,臺北市大安區學府里5鄰基隆路四段41巷68弄2號,121.542865,25.012418
1994,臺北市大安區新生國民小學附設幼兒園,臺北市大安區龍安里10鄰新生南路二段36號,臺北市大安區龍安里10鄰新生南路二段36號,121.533612,25.029758
1995,臺北市立大安幼兒園,臺北市大安區群英里32鄰四維路198巷31弄11號,臺北市大安區群英里32鄰四維路198巷31弄11號,121.545918,25.02718
1996,臺北市私立喬幼一江幼兒園,臺北市中山區中吉里2鄰一江街21號1樓及2樓,臺北市中山區中吉里2鄰一江街21號,121.531609,25.052681
1997,臺北市濱江非營利幼兒園（委託社團法人台北市教保人員協會辦理）,臺北市中山區金泰里14鄰樂群二路262號,臺北市中山區金泰里14鄰樂群二路262號,121.560716,25.079598
1998,臺北市私立蘊品幼兒園,臺北市中山區金泰里13鄰基湖路147號1樓,臺北市中山區金泰里13鄰基湖路147號,121.56384,25.078044
1999,臺北市國防部大直非營利幼兒園（委託財團法人實踐大學辦理）,臺北市中山區大直里35鄰崇實路127號,臺北市中山區大直里35鄰崇實路127號,121.544785,25.083164
2000,實踐大學附設臺北市私立幼兒園,臺北市中山區大直里35鄰大直街70號1樓,臺北市中山區大直里35鄰大直街70號,121.546234,25.083587
2001,臺北市私立立興幼兒園,臺北市中山區行仁里10鄰龍江路342巷37號1樓及356巷48號1樓,臺北市中山區行仁里10鄰龍江路342巷37號,121.539033,25.065646
2002,臺北市私立小甜甜幼兒園,臺北市中山區行仁里1鄰五常街51號1樓,臺北市中山區行仁里1鄰五常街51號,121.539412,25.064418
2003,臺北市私立五常幼兒園,臺北市中山區下埤里7鄰龍江路377巷24號1樓,臺北市中山區下埤里7鄰龍江路377巷24號,121.54239,25.064708
2004,臺北市私立新生幼兒園,臺北市中山區中庄里4鄰新生北路2段125號1、2樓,臺北市中山區中庄里4鄰新生北路二段125號,121.527953,25.059695
2005,臺北市私立新自立幼兒園,臺北市中山區新喜里11鄰吉林路407巷7號1樓,臺北市中山區新喜里11鄰吉林路407巷7號,121.530947,25.066168
2006,臺北市私立道明幼兒園,臺北市中山區新福里11鄰吉林路378號1、2樓,臺北市中山區新福里11鄰吉林路378號,121.53022,25.064485
2007,臺北市私立大愛幼兒園,臺北市中山區松江里11鄰松江路221巷15號1樓,臺北市中山區松江里11鄰松江路221巷15號,121.535089,25.058408
2008,臺北市私立科見幼兒園,臺北市中山區興亞里16鄰松江路90巷9號2樓,臺北市中山區興亞里16鄰松江路90巷9號,121.53128,25.05063
2009,臺北市私立加楓國際蒙特梭利幼兒園,臺北市中山區中吉里19鄰松江路188巷9號及9之1號1樓,臺北市中山區中吉里19鄰松江路188巷9號,121.53223,25.056847
2010,臺北市私立晨星蒙特梭利幼兒園,臺北市中山區復華里12鄰龍江路114巷6號1樓,臺北市中山區復華里12鄰龍江路114巷6號,121.540055,25.053058
2011,臺北市私立小伊園幼兒園,臺北市中山區中央里13鄰伊通街27之1號1樓,臺北市中山區中央里8鄰伊通街66之2號,121.534705,25.0527
2012,有限責任臺北市立五常國民中學員生消費合作社附設臺北市私立員工子女幼兒園,臺北市中山區下埤里3鄰復興北路430巷1號1樓,臺北市中山區下埤里3鄰復興北路430巷1號,121.543092,25.06349
2013,臺北市私立友丞幼兒園,臺北市中山區江山里26鄰錦州街452號1、2樓,臺北市中山區江山里26鄰錦州街452號,121.543499,25.060099
2014,臺北市私立幼馨幼兒園,臺北市中山區江寧里5鄰合江街180巷19號1樓,臺北市中山區江寧里5鄰合江街180巷19號,121.538289,25.061191
2015,臺北市私立正光幼兒園,臺北市中山區新生里2鄰松江路362巷13、15、17、19號1樓,臺北市中山區新生里2鄰松江路362巷83號,121.530672,25.062066
2016,臺北市私立笙愛幼兒園,臺北市中山區興亞里14鄰松江路78巷8號1樓至2樓,臺北市中山區興亞里14鄰松江路78巷8號,121.532191,25.049738
2017,臺北市私立傑聲幼兒園,臺北市中山區永安里30鄰明水路397巷2弄10、12號1、2樓,臺北市中山區永安里30鄰明水路397巷2弄2號,121.547574,25.077971
2018,臺北市私立愛迪兒幼兒園,臺北市中山區中吉里16鄰松江路170巷17號2樓,臺北市中山區中吉里16鄰松江路170巷17號,121.531013,25.056135
2019,臺北市私立蒙特梭利快樂園幼兒園,臺北市中山區金泰里3鄰樂群二路188、190號1樓,臺北市中山區金泰里14鄰樂群二路309號,121.561955,25.080421
2020,臺北市私立龍江幼兒園,臺北市中山區下埤里9鄰龍江路397巷12號1樓,臺北市中山區下埤里9鄰龍江路397巷12號,121.54168,25.065469
2021,臺北市私立河岸小百合蒙特梭利幼兒園,臺北市中山區永安里32鄰明水路397巷19弄18號1樓、18之2號1樓、20號1樓、18號2樓之1及18號2樓之2,臺北市中山區永安里32鄰明水路397巷19弄18號,121.549001,25.078551
2022,臺北市私立韋斯登幼兒園,臺北市中山區江山里11鄰合江街73巷33號1樓,臺北市中山區江山里11鄰合江街73巷33號,121.540239,25.058862
2023,臺北市私立艾達幼兒園,臺北市中山區金泰里14鄰堤頂大道二段282、284、286號1樓、1樓夾層,臺北市中山區金泰里14鄰堤頂大道二段590號,121.559636,25.084258
2024,臺北市私立建國幼兒園,臺北市中山區中央里10鄰建國北路二段6巷1號1樓至4樓,臺北市中山區中央里10鄰建國北路二段6巷1號,121.536368,25.052595
2025,臺北市私立喬幼國際幼兒園,臺北市中山區下埤里2鄰民權東路三段63、65、67號2樓至3樓,臺北市中山區下埤里2鄰民權東路三段73號,121.543572,25.062539
2026,臺北市私立嘉霖幼兒園,臺北市中山區新福里5鄰民權東路2段107號2樓、3樓、3樓之1、2、3,臺北市中山區新福里5鄰民權東路二段107號,121.532788,25.062701
2027,臺北市私立山秀幼兒園,臺北市中山區成功里13鄰明水路606巷16號2樓及18號1至2樓,臺北市中山區成功里17鄰明水路606巷16號,121.552224,25.081866
2028,臺北市私立新自立全人幼兒園,臺北市中山區新喜里11鄰德惠街150號2樓及152號1、2樓,臺北市中山區新喜里11鄰德惠街150號,121.530941,25.066472
2029,臺北市私立宜家蒙特梭利幼兒園,臺北市中山區江山里20鄰龍江路271巷5號1樓,臺北市中山區江山里20鄰龍江路271巷5號,121.541272,25.059567
2030,臺北市私立國際蒙特梭利幼兒園,臺北市中山區成功里14鄰樂群二路128號1樓,臺北市中山區成功里14鄰樂群二路128號,121.555967,25.079709
2031,臺北市私立荳荳園幼兒園,臺北市中山區力行里5鄰龍江路31號2樓,臺北市中山區力行里5鄰龍江路31號,121.54052,25.048639
2032,臺北市私立卡兒堡大直幼兒園,臺北市中山區金泰里14鄰堤頂大道2段342、344號1、2樓、1樓夾層,臺北市中山區金泰里14鄰堤頂大道二段590號,121.559636,25.084258
2033,臺北市私立松江蒙特梭利幼兒園,臺北市中山區中吉里1鄰松江路124巷21、23、25號,臺北市中山區中吉里1鄰松江路124巷27號,121.530657,25.052658
2034,臺北市私立喬可幼兒園,臺北市中山區永安里34鄰北安路554巷19號,臺北市中山區永安里34鄰北安路554巷19號,121.549015,25.080172
2035,臺北市私立蒙特梭利花園幼兒園,臺北市中山區永安里28鄰明水路397巷7弄2號及2之1號1樓,臺北市中山區永安里28鄰明水路397巷7弄2號,121.547912,25.077925
2036,臺北市私立大智幼兒園,臺北市中山區永安里28鄰明水路397巷7弄24號1樓,臺北市中山區永安里28鄰明水路397巷7弄24號,121.549198,25.077888
2037,臺北市中山區中山國民小學附設幼兒園,臺北市中山區恆安里15鄰民權東路一段69號,臺北市中山區恆安里15鄰民權東路一段69號,121.526315,25.062913
2038,臺北市中山區中正國民小學附設幼兒園,臺北市中山區力行里27鄰龍江路62號,臺北市中山區力行里27鄰龍江路62號,121.540263,25.050622
2039,臺北市中山區長安國民小學附設幼兒園,臺北市中山區興亞里16鄰吉林路15號,臺北市中山區興亞里16鄰吉林路15號,121.530182,25.049759
2040,臺北市中山區長春國民小學附設幼兒園,臺北市中山區中央里1鄰長春路165號,臺北市中山區中央里1鄰長春路165號,121.533883,25.054948
2041,臺北市中山區大直國民小學附設幼兒園,臺北市中山區大直里28鄰大直街2號,臺北市中山區大直里28鄰大直街2號,121.546432,25.080494
2042,臺北市中山區大佳國民小學附設幼兒園,臺北市中山區大佳里6鄰濱江街107號2樓,臺北市中山區大佳里6鄰濱江街107號,121.535954,25.073302
2043,臺北市中山區吉林國民小學附設幼兒園,臺北市中山區中原里6鄰長春路116號,臺北市中山區中原里6鄰長春路116號,121.52963,25.054717
2044,臺北市中山區懷生國民小學附設幼兒園,臺北市中山區埤頭里11鄰安東街16巷2號,臺北市中山區埤頭里11鄰安東街16巷2號,121.541745,25.045276
2045,臺北市中山區永安國民小學附設幼兒園,臺北市中山區永安里32鄰明水路397巷19弄1號,臺北市中山區永安里32鄰明水路397巷19弄1號,121.549392,25.078735
2046,臺北市立育航幼兒園,臺北市中山區復華里18鄰長春路256號,臺北市中山區復華里18鄰長春路256號,121.538872,25.054594
2047,臺北市中山區濱江國民小學附設幼兒園,臺北市中山區金泰里13鄰樂群2路266巷99號,臺北市中山區金泰里13鄰樂群二路266巷99號,121.561684,25.077313
2048,臺北市立中山幼兒園,臺北市中山區大直里21鄰大直街25號1、2樓,臺北市中山區大直里21鄰大直街25號,121.546614,25.081855
2049,臺北市中山區五常國民小學附設幼兒園,臺北市中山區行仁里6鄰五常街16號,臺北市中山區行仁里1鄰五常街31號,121.538465,25.064411
2050,臺北市私立傑瑞富幼兒園,臺北市中正區梅花里6鄰忠孝東路一段9號2樓,臺北市中正區梅花里6鄰忠孝東路一段9號,121.52367,25.044933
2051,臺北市私立家緣蒙特梭利幼兒園,臺北市中正區文祥里15鄰杭州南路1段131巷5號1樓,臺北市中正區文祥里21鄰杭州南路一段131巷5號,121.525347,25.036563
2052,臺北市私立何嘉仁臨沂幼兒園,臺北市中正區三愛里28鄰臨沂街65巷1號1樓、2樓、3樓,臺北市中正區三愛里28鄰臨沂街65巷1號,121.528918,25.036279
2053,臺北市螢橋非營利幼兒園(委託耕莘健康管理專科學校辦理),臺北市中正區林興里8鄰汀洲路三段4號,臺北市中正區林興里8鄰汀州路三段4號,121.526473,25.019062
2054,國防醫學院附設臺北市私立愛德幼兒園,臺北市中正區富水里11鄰汀州路3段24巷5弄12號1樓\39號1.2樓\41號1樓\43號1樓,臺北市中正區富水里11鄰汀州路三段24巷5弄12號,121.527547,25.015991
2055,財團法人台北市私立強恕高級中學附設臺北市私立幼兒園,臺北市中正區板溪里14鄰汀州路二段143號1樓,臺北市中正區板溪里6鄰汀州路二段143號,121.520168,25.024864
2056,臺北市私立乖乖幼兒園,臺北市中正區永昌里18鄰南海路96之1及96之2號1至2樓,臺北市中正區永昌里18鄰南海路96之2號,121.508484,25.028452
2057,臺北市私立聯華幼兒園,臺北市中正區永昌里18鄰南海路110之1號1樓,臺北市中正區永昌里18鄰南海路110之1號,121.507976,25.027736
2058,財團法人中華基督教衛理公會附設臺北市私立城中衛理幼兒園,臺北市中正區新營里6鄰寧波東街9巷6號1樓,臺北市中正區新營里6鄰寧波東街9巷6號,121.519694,25.032622
2059,臺北市私立中正區清華幼兒園,臺北市中正區建國里2鄰貴陽街一段58號,臺北市中正區建國里2鄰貴陽街一段58號,121.509348,25.038865
2060,臺北市私立巨勝幼兒園,臺北市中正區文北里4鄰金山南路一段67巷8號1、2樓及8之1號1樓,臺北市中正區文北里4鄰金山南路一段67巷8號,121.528693,25.037659
2061,國立臺灣大學醫學院附設醫院附設臺北市私立員工子女幼兒園,臺北市中正區黎明里4鄰常德街1號1樓,臺北市中正區黎明里4鄰常德街1號,121.517172,25.041399
2062,臺北市私立百家姓幼兒園,臺北市中正區愛國里10鄰延平南路248巷3號1樓及中華路二段75巷22號1樓,臺北市中正區愛國里2鄰延平南路230巷19號,121.506459,25.03406
2063,臺北市私立蒙特梭利童圓幼兒園,臺北市中正區幸市里8鄰濟南路二段54-1號1至2樓,臺北市中正區幸市里8鄰濟南路二段54之1號,121.531505,25.040002
2064,臺北市私立寶貝幼兒園,臺北市中正區永昌里6鄰寧波西街181巷44號1、2樓,臺北市中正區永昌里6鄰寧波西街181巷44號,121.509629,25.026398
2065,財團法人信誼基金會附設臺北市私立實驗幼兒園,臺北市中正區龍福里21鄰重慶南路二段75號2樓,臺北市中正區龍福里21鄰重慶南路二段75號,121.515366,25.03001
2066,法務部附設臺北市私立員工子女幼兒園,臺北市中正區建國里4鄰重慶南路1段136巷2號1樓,臺北市中正區建國里4鄰重慶南路一段136巷2號,121.51223,25.036238
2067,臺北市私立南門幼兒園,臺北市中正區南福里15鄰重慶南路三段27巷4號1樓,臺北市中正區南福里15鄰重慶南路三段27巷4號,121.516037,25.028537
2068,臺北市私立維格幼兒園,臺北市中正區南門里3鄰廣州街8巷13號1樓,臺北市中正區南門里3鄰廣州街8巷13號,121.508146,25.034452
2069,臺灣高等法院附設臺北市私立員工子女幼兒園,臺北市中正區建國里4鄰重慶南路一段136巷4號1樓,臺北市中正區建國里4鄰重慶南路一段136巷4號,121.511798,25.036263
2070,臺北市私立涵鈺新天地幼兒園,臺北市中正區幸福里3鄰林森南路12號3樓之1,臺北市中正區幸福里3鄰林森南路12號,121.522594,25.042659
