address,lat,lng,district,publand,robbery,urban_proj,monitor,idle,school,park,mrt,rob,output,STD_publand,STD_robbery,STD_urban_proj,STD_monitor,STD_idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1 ,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8
臺北市士林區蘭興里1鄰德行西路135號,25.103653,121.520055,士林區,28233710.05,2,6236.82,1480,457.06,0.1871800481,0.1352585067,0.26472059,0.7900233245,1,1.484816779,-0.2774679255,1.816953498,0.3276300259,0.2918666549,1,1,1,1,1,1,1,1,0,1,0.006702114837,8,3,0.1957197149,0.0005337995436,19076.83111,25.81814465,1
臺北市中正區忠勤里6鄰中華路二段305巷16號,25.029316,121.505598,中正區,4852832.46,4,760.71,1869,368.2,0.09011198938,0.2743874592,0.797113284,0.6197246618,1,-0.7424462485,0.570808739,-0.8366090108,1.451576361,0.05377730018,1,1,1,1,1,0,0,1,1,1,0.01970910406,6,1,0.2323225465,0.0003315808784,2596.486067,21.36763512,0
臺北市中正區愛國里1鄰中華路二段101號,25.033588,121.505641,中正區,4852832.46,4,760.71,1869,368.2,0.1184218368,0.4391512761,0.5535790604,0.3761904373,1,-0.7424462485,0.570808739,-0.8366090108,1.451576361,0.05377730018,1,0,1,1,1,0,0,1,1,1,0.0287889348,5,1,0.2222304347,0.0002012789927,2596.486067,21.36763512,0
臺北市士林區承德里12鄰承德路四段80巷71號,25.083428,121.522209,士林區,28233710.05,2,6236.82,1480,457.06,0.2827840859,0.08747001753,0.2911849658,0.9424779805,1,1.484816779,-0.2774679255,1.816953498,0.3276300259,0.2918666549,1,1,1,1,0,1,1,1,0,1,0.007202497676,7,2,0.2204796897,0.0006368094463,19076.83111,25.81814465,0
臺北市信義區興雅里1鄰忠孝東路五段1之10號,25.041291,121.565242,信義區,5953425.42,1,1120.77,1012,282.6,0.215417832,0.1445951752,0.03094924357,1.341093585,1,-0.6376037335,-0.7016062578,-0.6621344811,-1.024572762,-0.1755772887,1,1,1,1,0,1,1,1,0,0,0.0009640187733,7,2,0.1954811254,0.001325191289,5882.831443,22.33069826,0
臺北市北投區大同里7鄰光明路71號,25.133012,121.500201,北投區,32634930.67,3,5682.16,1300,379.25,0.07863274357,0.1525666553,0.2206398927,0.9183751117,1,1.904077174,0.1466704068,1.548181508,-0.1924479696,0.0833844054,1,1,1,1,1,1,1,1,0,0,0.002646958254,8,3,0.1129598229,0.0007064423936,25103.79282,25.87690477,1
臺北市大同區保安里1鄰酒泉街129號,25.07213,121.514516,大同區,2253601.36,6,568.15,868,0,0.1940313719,0.2085424476,0.6075482408,0.3330968053,1,-0.990049073,1.419085404,-0.9299179467,-1.440635159,-0.932768957,1,1,1,1,1,1,0,1,0,0,0.02458369667,7,2,0.1443031515,0.0003837520799,2596.314931,20.97042557,0
臺北市中山區行政里17鄰農安街279號,25.064869,121.536419,中山區,7723327.91,4,1368.209961,1440,1361.68,0.254221625,0.1525392222,0.6275281487,0.1306916742,1,-0.4690027747,0.570808739,-0.5422323236,0.212057138,2.715683806,1,1,1,1,0,1,0,1,0,1,0.02433476908,6,1,0.2068577992,0.00009075810712,5363.42216,17.73615688,0
臺北市中正區廈安里8鄰西藏路62巷1號,25.030695,121.505905,中正區,4852832.46,4,760.71,1869,368.2,0.1045007826,0.3288529166,0.7334893657,0.5737179044,1,-0.7424462485,0.570808739,-0.8366090108,1.451576361,0.05377730018,1,1,1,1,1,0,0,1,1,1,0.02520664602,6,1,0.233368613,0.0003069651709,2596.486067,21.36763512,0
臺北市萬華區華中里20鄰環河南路三段377號,25.016914,121.495455,萬華區,3740889.23,9,885.22,1009,0,0.1456132948,0.2576980376,0.9341715396,1.307806208,1,-0.8483699905,2.6915004,-0.7762751118,-1.033240729,-0.932768957,1,1,1,1,1,0,0,1,0,0,0.03505409603,6,1,0.1337482872,0.001296140939,3707.521536,21.9206701,0
